InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536764,21777,RECIPE BOX WITH METAL HEART,3,2011-06-20 13:48:00,7.72,16823,United Kingdom
536764,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-20 13:48:00,7.38,16823,United Kingdom
536764,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-06-20 13:48:00,2.18,16823,United Kingdom
536764,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-06-20 13:48:00,3.51,16823,United Kingdom
536764,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-06-20 13:48:00,3.14,16823,United Kingdom
536764,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-06-20 13:48:00,2.07,16823,United Kingdom
536764,21777,RECIPE BOX WITH METAL HEART,1,2011-06-20 13:48:00,8.55,16823,United Kingdom
536764,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2011-06-20 13:48:00,3.07,16823,United Kingdom
536764,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2011-06-20 13:48:00,5.22,16823,United Kingdom
536765,23203,JUMBO BAG BAROQUE BLACK WHITE,12,2011-08-13 13:41:00,2.0,14277,United Kingdom
536765,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-08-13 13:41:00,8.32,14277,United Kingdom
536765,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-08-13 13:41:00,3.41,14277,United Kingdom
536765,47566,PARTY BUNTING,1,2011-08-13 13:41:00,5.09,14277,United Kingdom
536765,22745,POPPY'S PLAYHOUSE BEDROOM,48,2011-08-13 13:41:00,2.13,14277,United Kingdom
536765,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-08-13 13:41:00,2.98,14277,United Kingdom
536765,22195,LARGE HEART MEASURING SPOONS,4,2011-08-13 13:41:00,1.28,14277,United Kingdom
536765,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-08-13 13:41:00,2.99,14277,United Kingdom
536765,22633,HAND WARMER UNION JACK,1,2011-08-13 13:41:00,1.88,14277,United Kingdom
536766,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-04-18 16:20:00,3.09,17384,France
536766,22195,LARGE HEART MEASURING SPOONS,6,2011-04-18 16:20:00,1.32,17384,France
536766,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-04-18 16:20:00,6.94,17384,France
536766,23200,JUMBO BAG VINTAGE RED PAISLEY,2,2011-04-18 16:20:00,1.91,17384,France
536766,22632,HAND WARMER RED POLKA DOT,4,2011-04-18 16:20:00,1.8,17384,France
536766,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-04-18 16:20:00,1.86,17384,France
536766,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-04-18 16:20:00,1.72,17384,France
536766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-18 16:20:00,2.54,17384,France
536766,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-04-18 16:20:00,4.38,17384,France
536766,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-04-18 16:20:00,3.54,17384,France
536766,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-04-18 16:20:00,3.4,17384,France
536767,22617,SET OF 6 WOODLAND NAPKINS,2,2010-12-08 11:17:00,3.5,14674,United Kingdom
536767,47566B,TEA TIME PARTY BUNTING,24,2010-12-08 11:17:00,5.27,14674,United Kingdom
536767,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-12-08 11:17:00,3.04,14674,United Kingdom
536767,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-12-08 11:17:00,3.52,14674,United Kingdom
536767,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-08 11:17:00,2.08,14674,United Kingdom
536767,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-12-08 11:17:00,4.12,14674,United Kingdom
536767,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-08 11:17:00,6.75,14674,United Kingdom
536767,21212,PACK OF 72 SKULL CAKE CASES,24,2010-12-08 11:17:00,3.07,14674,United Kingdom
536767,47566B,TEA TIME PARTY BUNTING,2,2010-12-08 11:17:00,5.2,14674,United Kingdom
536767,47566,PARTY BUNTING,1,2010-12-08 11:17:00,4.7,14674,United Kingdom
536767,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-12-08 11:17:00,2.02,14674,United Kingdom
536768,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-08-01 08:20:00,3.29,12983,France
536768,22617,SET OF 6 WOODLAND NAPKINS,2,2011-08-01 08:20:00,3.54,12983,France
536768,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-08-01 08:20:00,1.76,12983,France
536769,21755,LOVE BUILDING BLOCK WORD,12,2011-06-16 15:22:00,6.13,14899,Germany
536769,22748,POPPY'S PLAYHOUSE KITCHEN,24,2011-06-16 15:22:00,2.3,14899,Germany
536769,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2011-06-16 15:22:00,5.23,14899,Germany
536769,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-06-16 15:22:00,3.0,14899,Germany
536769,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-06-16 15:22:00,4.47,14899,Germany
536769,22617,SET OF 6 WOODLAND NAPKINS,1,2011-06-16 15:22:00,3.53,14899,Germany
536769,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-06-16 15:22:00,7.28,14899,Germany
536769,48187,DOORMAT FAIRY CAKE,1,2011-06-16 15:22:00,7.5,14899,Germany
536769,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-16 15:22:00,3.19,14899,Germany
536769,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-06-16 15:22:00,2.12,14899,Germany
536769,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-16 15:22:00,2.5,14899,Germany
536769,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-06-16 15:22:00,2.0,14899,Germany
536769,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-06-16 15:22:00,4.62,14899,Germany
536770,23203,JUMBO BAG BAROQUE BLACK WHITE,48,2011-10-07 12:02:00,1.97,17648,United Kingdom
536771,23203,JUMBO BAG BAROQUE BLACK WHITE,3,2011-10-17 08:36:00,2.14,12595,Germany
536771,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-10-17 08:36:00,2.05,12595,Germany
536771,22196,SMALL HEART MEASURING SPOONS,1,2011-10-17 08:36:00,0.91,12595,Germany
536771,71053,WHITE METAL LANTERN,4,2011-10-17 08:36:00,3.53,12595,Germany
536771,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-17 08:36:00,2.11,12595,Germany
536772,21755,LOVE BUILDING BLOCK WORD,3,2011-01-31 08:28:00,5.74,17568,United Kingdom
536772,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-01-31 08:28:00,2.2,17568,United Kingdom
536772,21777,RECIPE BOX WITH METAL HEART,6,2011-01-31 08:28:00,8.55,17568,United Kingdom
536772,21755,LOVE BUILDING BLOCK WORD,1,2011-01-31 08:28:00,6.45,17568,United Kingdom
536772,21212,PACK OF 72 SKULL CAKE CASES,2,2011-01-31 08:28:00,3.12,17568,United Kingdom
536772,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-31 08:28:00,2.78,17568,United Kingdom
536772,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-01-31 08:28:00,3.25,17568,United Kingdom
536772,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-01-31 08:28:00,1.6,17568,United Kingdom
536772,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-31 08:28:00,1.98,17568,United Kingdom
536772,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-01-31 08:28:00,2.21,17568,United Kingdom
536772,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-31 08:28:00,2.54,17568,United Kingdom
536772,22633,HAND WARMER UNION JACK,3,2011-01-31 08:28:00,1.85,17568,United Kingdom
536772,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-31 08:28:00,7.92,17568,United Kingdom
536772,22633,HAND WARMER UNION JACK,1,2011-01-31 08:28:00,2.01,17568,United Kingdom
536773,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-09-29 08:49:00,2.2,13733,United Kingdom
536773,22310,IVORY KNITTED MUG COSY,4,2011-09-29 08:49:00,1.64,13733,United Kingdom
536773,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-09-29 08:49:00,2.23,13733,United Kingdom
536773,21754,HOME BUILDING BLOCK WORD,4,2011-09-29 08:49:00,5.7,13733,United Kingdom
536773,85099B,JUMBO BAG RED RETROSPOT,3,2011-09-29 08:49:00,1.93,13733,United Kingdom
536773,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-09-29 08:49:00,3.32,13733,United Kingdom
536774,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-05-01 12:44:00,2.11,15947,United Kingdom
536774,22195,LARGE HEART MEASURING SPOONS,3,2011-05-01 12:44:00,1.27,15947,United Kingdom
536774,47566,PARTY BUNTING,6,2011-05-01 12:44:00,4.73,15947,United Kingdom
536775,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-09-18 11:44:00,9.76,15900,United Kingdom
536775,22356,CHARLOTTE BAG SUKI DESIGN,4,2011-09-18 11:44:00,1.7,15900,United Kingdom
536775,22623,BOX OF VINTAGE JIGSAW BLOCKS,6,2011-09-18 11:44:00,4.77,15900,United Kingdom
536775,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-09-18 11:44:00,4.18,15900,United Kingdom
536775,22633,HAND WARMER UNION JACK,3,2011-09-18 11:44:00,1.9,15900,United Kingdom
536775,23203,JUMBO BAG BAROQUE BLACK WHITE,3,2011-09-18 11:44:00,1.89,15900,United Kingdom
536775,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-09-18 11:44:00,6.98,15900,United Kingdom
536775,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-18 11:44:00,2.75,15900,United Kingdom
536775,48187,DOORMAT FAIRY CAKE,1,2011-09-18 11:44:00,7.65,15900,United Kingdom
536776,23200,JUMBO BAG VINTAGE RED PAISLEY,6,2011-05-22 09:11:00,2.01,15278,United Kingdom
536776,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-05-22 09:11:00,2.09,15278,United Kingdom
536776,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-05-22 09:11:00,3.11,15278,United Kingdom
536776,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-05-22 09:11:00,2.1,15278,United Kingdom
536776,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-05-22 09:11:00,7.02,15278,United Kingdom
536776,22615,SET OF 6 WOODLAND PAPER PLATES,48,2011-05-22 09:11:00,3.35,15278,United Kingdom
536777,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-08-17 09:26:00,2.98,15834,United Kingdom
536777,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-08-17 09:26:00,1.61,15834,United Kingdom
536777,22423,REGENCY CAKESTAND 3 TIER,24,2011-08-17 09:26:00,13.96,15834,United Kingdom
536777,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-08-17 09:26:00,2.29,15834,United Kingdom
536777,22632,HAND WARMER RED POLKA DOT,2,2011-08-17 09:26:00,1.79,15834,United Kingdom
536777,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-08-17 09:26:00,3.71,15834,United Kingdom
536777,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-08-17 09:26:00,1.81,15834,United Kingdom
536777,47566,PARTY BUNTING,4,2011-08-17 09:26:00,5.04,15834,United Kingdom
536777,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-08-17 09:26:00,2.27,15834,United Kingdom
536777,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-08-17 09:26:00,7.48,15834,United Kingdom
536777,22617,SET OF 6 WOODLAND NAPKINS,1,2011-08-17 09:26:00,3.25,15834,United Kingdom
536777,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-08-17 09:26:00,3.18,15834,United Kingdom
536777,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-08-17 09:26:00,1.9,15834,United Kingdom
536778,23200,JUMBO BAG VINTAGE RED PAISLEY,6,2011-11-23 11:58:00,2.06,16215,United Kingdom
536778,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-23 11:58:00,4.28,16215,United Kingdom
536778,22632,HAND WARMER RED POLKA DOT,2,2011-11-23 11:58:00,1.87,16215,United Kingdom
536778,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-11-23 11:58:00,10.68,16215,United Kingdom
536778,22617,SET OF 6 WOODLAND NAPKINS,3,2011-11-23 11:58:00,3.5,16215,United Kingdom
536778,48187,DOORMAT FAIRY CAKE,4,2011-11-23 11:58:00,7.24,16215,United Kingdom
536778,21212,PACK OF 72 SKULL CAKE CASES,12,2011-11-23 11:58:00,2.81,16215,United Kingdom
536779,47566B,TEA TIME PARTY BUNTING,2,2011-06-07 13:21:00,5.15,16453,United Kingdom
536779,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-06-07 13:21:00,3.55,16453,United Kingdom
536779,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-06-07 13:21:00,2.01,16453,United Kingdom
536779,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-06-07 13:21:00,7.66,16453,United Kingdom
536780,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-05-09 14:43:00,3.29,16283,United Kingdom
536780,22195,LARGE HEART MEASURING SPOONS,2,2011-05-09 14:43:00,1.34,16283,United Kingdom
536780,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-05-09 14:43:00,7.66,16283,United Kingdom
536780,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-05-09 14:43:00,3.61,16283,United Kingdom
536780,21755,LOVE BUILDING BLOCK WORD,3,2011-05-09 14:43:00,5.77,16283,United Kingdom
536781,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-08-06 14:27:00,4.51,12792,United Kingdom
536782,22196,SMALL HEART MEASURING SPOONS,1,2011-07-19 16:23:00,0.93,16225,United Kingdom
536782,85099B,JUMBO BAG RED RETROSPOT,3,2011-07-19 16:23:00,2.14,16225,United Kingdom
536782,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-07-19 16:23:00,7.29,16225,United Kingdom
536782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-07-19 16:23:00,2.55,16225,United Kingdom
536782,21212,PACK OF 72 SKULL CAKE CASES,3,2011-07-19 16:23:00,2.92,16225,United Kingdom
536782,47566B,TEA TIME PARTY BUNTING,2,2011-07-19 16:23:00,5.24,16225,United Kingdom
536782,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-07-19 16:23:00,3.46,16225,United Kingdom
536782,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-07-19 16:23:00,2.14,16225,United Kingdom
536782,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-19 16:23:00,13.43,16225,United Kingdom
536782,21777,RECIPE BOX WITH METAL HEART,6,2011-07-19 16:23:00,8.36,16225,United Kingdom
536782,71053,WHITE METAL LANTERN,1,2011-07-19 16:23:00,3.5,16225,United Kingdom
536782,48187,DOORMAT FAIRY CAKE,2,2011-07-19 16:23:00,7.17,16225,United Kingdom
536782,21754,HOME BUILDING BLOCK WORD,3,2011-07-19 16:23:00,6.22,16225,United Kingdom
536782,48187,DOORMAT FAIRY CAKE,3,2011-07-19 16:23:00,7.5,16225,United Kingdom
536782,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-07-19 16:23:00,3.33,16225,United Kingdom
536783,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-02-13 15:27:00,2.05,14596,United Kingdom
536783,22195,LARGE HEART MEASURING SPOONS,1,2011-02-13 15:27:00,1.29,14596,United Kingdom
536783,21755,LOVE BUILDING BLOCK WORD,1,2011-02-13 15:27:00,5.99,14596,United Kingdom
536783,21730,GLASS STAR FROSTED T-LIGHT HOLDER,48,2011-02-13 15:27:00,4.28,14596,United Kingdom
536783,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-02-13 15:27:00,7.66,14596,United Kingdom
536783,21754,HOME BUILDING BLOCK WORD,1,2011-02-13 15:27:00,6.03,14596,United Kingdom
536783,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-02-13 15:27:00,4.5,14596,United Kingdom
536783,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-02-13 15:27:00,8.23,14596,United Kingdom
536783,22633,HAND WARMER UNION JACK,3,2011-02-13 15:27:00,1.98,14596,United Kingdom
536783,21754,HOME BUILDING BLOCK WORD,3,2011-02-13 15:27:00,6.2,14596,United Kingdom
536783,22310,IVORY KNITTED MUG COSY,1,2011-02-13 15:27:00,1.74,14596,United Kingdom
536783,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-02-13 15:27:00,3.01,14596,United Kingdom
536784,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-18 10:17:00,12.87,16454,United Kingdom
536784,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-11-18 10:17:00,9.86,16454,United Kingdom
536784,71053,WHITE METAL LANTERN,4,2011-11-18 10:17:00,3.62,16454,United Kingdom
536784,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-11-18 10:17:00,4.9,16454,United Kingdom
536784,21755,LOVE BUILDING BLOCK WORD,1,2011-11-18 10:17:00,5.74,16454,United Kingdom
536784,21755,LOVE BUILDING BLOCK WORD,3,2011-11-18 10:17:00,5.85,16454,United Kingdom
536784,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-18 10:17:00,13.69,16454,United Kingdom
536784,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-18 10:17:00,12.74,16454,United Kingdom
536784,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-11-18 10:17:00,2.81,16454,United Kingdom
536784,48187,DOORMAT FAIRY CAKE,1,2011-11-18 10:17:00,7.6,16454,United Kingdom
536784,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-11-18 10:17:00,2.06,16454,United Kingdom
536784,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-18 10:17:00,6.67,16454,United Kingdom
536785,22195,LARGE HEART MEASURING SPOONS,1,2011-10-20 15:35:00,1.26,15174,United Kingdom
536785,21755,LOVE BUILDING BLOCK WORD,2,2011-10-20 15:35:00,6.06,15174,United Kingdom
536786,71053,WHITE METAL LANTERN,1,2011-02-24 17:22:00,3.6,16973,United Kingdom
536786,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-02-24 17:22:00,2.31,16973,United Kingdom
536786,22196,SMALL HEART MEASURING SPOONS,3,2011-02-24 17:22:00,0.82,16973,United Kingdom
536786,22633,HAND WARMER UNION JACK,1,2011-02-24 17:22:00,1.78,16973,United Kingdom
536786,22633,HAND WARMER UNION JACK,1,2011-02-24 17:22:00,1.92,16973,United Kingdom
536786,47566,PARTY BUNTING,48,2011-02-24 17:22:00,5.27,16973,United Kingdom
536786,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-02-24 17:22:00,3.48,16973,United Kingdom
536786,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-02-24 17:22:00,2.13,16973,United Kingdom
536786,21755,LOVE BUILDING BLOCK WORD,3,2011-02-24 17:22:00,6.34,16973,United Kingdom
536786,21755,LOVE BUILDING BLOCK WORD,3,2011-02-24 17:22:00,6.1,16973,United Kingdom
536787,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-11 15:18:00,1.97,16027,United Kingdom
536787,21777,RECIPE BOX WITH METAL HEART,4,2011-08-11 15:18:00,8.46,16027,United Kingdom
536787,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-11 15:18:00,4.28,16027,United Kingdom
536787,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-08-11 15:18:00,3.41,16027,United Kingdom
536787,47566B,TEA TIME PARTY BUNTING,3,2011-08-11 15:18:00,4.87,16027,United Kingdom
536787,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-08-11 15:18:00,1.81,16027,United Kingdom
536787,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-08-11 15:18:00,3.68,16027,United Kingdom
536788,71053,WHITE METAL LANTERN,12,2011-10-17 15:43:00,3.6,13091,Belgium
536788,22112,CHOCOLATE HOT WATER BOTTLE,12,2011-10-17 15:43:00,6.97,13091,Belgium
536788,47566,PARTY BUNTING,4,2011-10-17 15:43:00,5.04,13091,Belgium
536788,22310,IVORY KNITTED MUG COSY,24,2011-10-17 15:43:00,1.61,13091,Belgium
536788,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-10-17 15:43:00,2.1,13091,Belgium
536788,71053,WHITE METAL LANTERN,2,2011-10-17 15:43:00,3.33,13091,Belgium
536788,22310,IVORY KNITTED MUG COSY,2,2011-10-17 15:43:00,1.74,13091,Belgium
536788,22310,IVORY KNITTED MUG COSY,48,2011-10-17 15:43:00,1.76,13091,Belgium
536788,22356,CHARLOTTE BAG SUKI DESIGN,6,2011-10-17 15:43:00,1.73,13091,Belgium
536788,21777,RECIPE BOX WITH METAL HEART,12,2011-10-17 15:43:00,8.59,13091,Belgium
536789,22616,SET OF 6 WOODLAND PAPER CUPS,48,2011-01-05 08:47:00,3.64,12610,United Kingdom
536789,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-01-05 08:47:00,6.48,12610,United Kingdom
536789,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-01-05 08:47:00,4.6,12610,United Kingdom
536789,22423,REGENCY CAKESTAND 3 TIER,3,2011-01-05 08:47:00,13.35,12610,United Kingdom
536789,71053,WHITE METAL LANTERN,6,2011-01-05 08:47:00,3.44,12610,United Kingdom
536789,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-01-05 08:47:00,3.37,12610,United Kingdom
536789,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-01-05 08:47:00,2.76,12610,United Kingdom
536789,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-01-05 08:47:00,1.72,12610,United Kingdom
536789,22633,HAND WARMER UNION JACK,6,2011-01-05 08:47:00,1.79,12610,United Kingdom
536789,21212,PACK OF 72 SKULL CAKE CASES,1,2011-01-05 08:47:00,3.14,12610,United Kingdom
536789,47566,PARTY BUNTING,4,2011-01-05 08:47:00,4.97,12610,United Kingdom
536789,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-01-05 08:47:00,1.84,12610,United Kingdom
536790,22310,IVORY KNITTED MUG COSY,2,2011-05-18 09:29:00,1.75,18154,United Kingdom
536790,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-05-18 09:29:00,1.95,18154,United Kingdom
536791,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-10-01 08:48:00,9.49,13493,United Kingdom
536791,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-01 08:48:00,2.96,13493,United Kingdom
536791,47566,PARTY BUNTING,2,2011-10-01 08:48:00,5.12,13493,United Kingdom
536791,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-01 08:48:00,2.05,13493,United Kingdom
536791,22632,HAND WARMER RED POLKA DOT,1,2011-10-01 08:48:00,1.8,13493,United Kingdom
536792,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-03-27 08:54:00,1.75,14079,United Kingdom
536792,22356,CHARLOTTE BAG SUKI DESIGN,48,2011-03-27 08:54:00,1.75,14079,United Kingdom
536792,22615,SET OF 6 WOODLAND PAPER PLATES,12,2011-03-27 08:54:00,3.44,14079,United Kingdom
536792,48187,DOORMAT FAIRY CAKE,3,2011-03-27 08:54:00,7.41,14079,United Kingdom
536792,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-03-27 08:54:00,1.65,14079,United Kingdom
536792,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-03-27 08:54:00,2.2,14079,United Kingdom
536792,23203,JUMBO BAG BAROQUE BLACK WHITE,12,2011-03-27 08:54:00,1.9,14079,United Kingdom
536792,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-27 08:54:00,2.68,14079,United Kingdom
536792,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-27 08:54:00,3.74,14079,United Kingdom
536792,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-03-27 08:54:00,5.15,14079,United Kingdom
536792,22633,HAND WARMER UNION JACK,2,2011-03-27 08:54:00,1.94,14079,United Kingdom
536793,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-10-23 08:53:00,2.11,16639,France
536793,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-23 08:53:00,4.64,16639,France
536793,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-10-23 08:53:00,5.11,16639,France
536793,22196,SMALL HEART MEASURING SPOONS,48,2011-10-23 08:53:00,0.92,16639,France
536793,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-10-23 08:53:00,3.45,16639,France
536793,22310,IVORY KNITTED MUG COSY,4,2011-10-23 08:53:00,1.63,16639,France
536793,22310,IVORY KNITTED MUG COSY,4,2011-10-23 08:53:00,1.62,16639,France
536793,85099B,JUMBO BAG RED RETROSPOT,3,2011-10-23 08:53:00,1.86,16639,France
536793,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-10-23 08:53:00,2.93,16639,France
536793,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-10-23 08:53:00,3.68,16639,France
536793,21754,HOME BUILDING BLOCK WORD,1,2011-10-23 08:53:00,5.71,16639,France
536793,21212,PACK OF 72 SKULL CAKE CASES,2,2011-10-23 08:53:00,3.14,16639,France
536793,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-10-23 08:53:00,4.38,16639,France
536793,21755,LOVE BUILDING BLOCK WORD,1,2011-10-23 08:53:00,6.36,16639,France
536793,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-10-23 08:53:00,1.89,16639,France
536794,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-09-28 11:38:00,2.65,16337,United Kingdom
536794,22633,HAND WARMER UNION JACK,2,2011-09-28 11:38:00,1.96,16337,United Kingdom
536794,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-09-28 11:38:00,2.18,16337,United Kingdom
536794,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-09-28 11:38:00,2.14,16337,United Kingdom
536794,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-09-28 11:38:00,3.51,16337,United Kingdom
536794,85099B,JUMBO BAG RED RETROSPOT,2,2011-09-28 11:38:00,1.95,16337,United Kingdom
536794,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-09-28 11:38:00,10.87,16337,United Kingdom
536794,22196,SMALL HEART MEASURING SPOONS,1,2011-09-28 11:38:00,0.84,16337,United Kingdom
536794,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-09-28 11:38:00,3.03,16337,United Kingdom
536795,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-03-04 15:00:00,1.68,14960,France
536795,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-03-04 15:00:00,3.61,14960,France
536795,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-03-04 15:00:00,4.63,14960,France
